,table_id,traveler,position,placement,points,achievements
657,192836059,nampo,4,1.0,74,2
658,191156327,satsuki,4,3.0,98,2
659,191156327,zenemon,3,2.0,93,2
660,192701386,kinko,4,3.0,93,4
661,192701386,umegae,2,2.0,87,2
662,192701386,kita,3,1.0,84,2
663,192697027,chuubei,3,3.0,88,3
664,192697027,kinko,2,2.0,87,2
665,192697027,miyataka,1,0.0,67,1
666,192473023,jirocho,3,3.0,102,2
667,192473023,yoshiyasu,4,2.0,93,4
668,192473023,kinko,1,0.0,72,1
669,192151529,hiroshige,1,3.0,85,2
670,192151529,gotozaemon,2,0.0,79,1
671,192156290,hirotada,2,3.0,94,2
672,192156290,kita,4,2.0,93,2
673,192040128,hirotada,4,3.0,107,3
674,192040128,daigoro,1,2.0,93,4
675,190477728,chuubei,4,3.0,98,3
676,190477728,mitsukuni,2,0.0,80,1
677,190463109,chuubei,4,3.0,99,4
678,190463109,hiroshige,3,2.0,74,2
679,190370736,chuubei,3,3.0,96,3
680,190370736,yoshiyasu,4,0.0,74,0
681,189578581,hirotada,3,3.0,95,2
682,189578581,gotozaemon,2,1.0,93,3
683,189474030,umegae,1,2.0,89,1
684,189474030,kinko,4,0.0,79,2
685,189246865,umegae,4,3.0,91,3
686,189246865,chuubei,1,2.0,82,2
687,188098820,hirotada,1,3.0,95,2
688,188098820,kinko,2,0.0,84,2
689,188425218,jirocho,1,3.0,88,2
690,188425218,hirotada,2,0.0,81,0
691,188415567,kita,4,3.0,97,3
692,188415567,hiroshige,1,1.0,72,3
693,187961107,kita,3,3.0,107,5
694,187961107,hirotada,2,2.0,91,2
695,186440104,yoshiyasu,4,3.0,89,2
696,186440104,kinko,2,2.0,86,3
697,186310378,yoshiyasu,4,2.0,89,2
698,186310378,hirotada,1,0.0,81,3
699,186318115,hirotada,4,3.0,100,4
700,186318115,mitsukuni,1,0.0,76,2
701,186196983,zenemon,2,1.0,81,3
702,186196983,sasayakko,3,0.0,76,0
703,185830555,kita,4,3.0,97,3
704,185830555,chuubei,2,2.0,84,3
705,185830555,zenemon,1,0.0,81,1
706,185511270,jirocho,3,3.0,92,3
707,185511270,gotozaemon,1,1.0,85,1
708,185352817,hirotada,4,2.0,88,3
709,185352817,yoshiyasu,3,1.0,84,3
710,185352817,gotozaemon,2,0.0,68,0
711,185896957,hirotada,3,3.0,86,3
712,185896957,umegae,4,2.0,82,3
713,185578823,hirotada,1,3.0,94,2
714,185578823,chuubei,2,2.0,92,2
715,185578823,satsuki,4,0.0,83,3
716,192246752,mitsukuni,1,2.0,85,2
717,192246752,umegae,2,0.0,74,1
718,188446075,jirocho,1,3.0,96,2
719,188446075,chuubei,2,0.0,76,2
720,186533249,kinko,4,3.0,97,3
721,186533249,kita,1,2.0,88,1
722,186529699,chuubei,1,3.0,92,1
723,186529699,satsuki,4,1.0,83,2
724,186245565,mitsukuni,4,2.0,85,2
725,186245565,kita,1,0.0,68,1
726,186107345,chuubei,3,3.0,95,1
727,186107345,mitsukuni,1,0.0,69,3
728,186105594,hiroshige,3,2.0,85,2
729,186105594,daigoro,1,1.0,80,1
730,186100631,jirocho,2,3.0,90,3
731,186100631,zenemon,3,2.0,79,2
732,185270877,umegae,4,3.0,98,3
733,185270877,yoshiyasu,1,2.0,96,2
734,187839347,hiroshige,1,2.0,87,1
735,187839347,jirocho,2,1.0,82,2
