,table_id,traveler,position,placement,points,achievements
653,182677277,zenemon,2,2.0,86,2
654,182677277,umegae,3,1.0,79,3
655,182677277,yoshiyasu,1,0.0,65,1
656,182676216,sasayakko,2,3.0,85,2
657,182676216,yoshiyasu,4,2.0,80,2
658,182676216,umegae,3,1.0,71,2
659,182676216,kinko,1,0.0,69,1
660,182423604,hirotada,3,3.0,81,1
661,182423604,umegae,4,2.0,79,3
662,182423604,chuubei,2,1.0,70,3
663,182423604,zenemon,1,0.0,64,1
664,182328860,yoshiyasu,1,2.5,77,2
665,182328860,chuubei,4,2.5,77,2
666,182328860,kinko,2,1.0,77,1
667,182328860,satsuki,3,0.0,72,2
668,182275986,chuubei,3,3.0,83,3
669,182275986,kinko,1,2.0,80,1
670,182275986,hiroshige,2,1.0,76,2
671,182275986,sasayakko,4,0.0,67,2
672,182261086,kinko,1,3.0,76,1
673,182261086,umegae,3,2.0,74,2
674,182261086,hirotada,4,1.0,71,3
675,182261086,yoshiyasu,2,0.0,69,1
676,182023729,kinko,2,3.0,86,3
677,182023729,umegae,1,2.0,82,2
678,182023729,hirotada,4,1.0,73,0
679,182023729,sasayakko,3,0.0,67,2
680,182022272,satsuki,3,2.5,77,2
681,182022272,kinko,2,2.5,77,2
682,182022272,hirotada,1,1.0,75,1
683,182022272,chuubei,4,0.0,74,3
684,182011484,kinko,4,3.0,84,2
685,182011484,chuubei,3,2.0,83,4
686,182011484,zenemon,1,0.5,73,2
687,182011484,hirotada,2,0.5,73,2
688,180853736,sasayakko,3,2.5,78,2
689,180853736,zenemon,2,2.5,78,2
690,180853736,chuubei,1,1.0,76,2
691,180853736,kinko,4,0.0,69,2
692,180848937,kinko,4,3.0,78,2
693,180848937,hiroshige,3,2.0,76,2
694,180848937,yoshiyasu,1,1.0,72,1
695,180848937,umegae,2,0.0,70,2
696,175989234,chuubei,4,3.0,91,2
697,175989234,umegae,2,2.0,75,2
698,175989234,hirotada,3,1.0,69,1
699,175989234,sasayakko,1,0.0,67,2
700,170750528,zenemon,3,3.0,84,3
701,170750528,hirotada,2,2.0,81,1
702,170750528,chuubei,1,1.0,76,2
703,170750528,umegae,4,0.0,67,1
704,170423001,chuubei,2,3.0,81,3
705,170423001,umegae,1,2.0,77,1
706,170423001,kinko,3,1.0,75,2
707,170423001,sasayakko,4,0.0,69,1
708,170185844,zenemon,3,3.0,81,2
709,170185844,chuubei,1,2.0,80,2
710,170185844,yoshiyasu,4,1.0,80,1
711,170185844,hirotada,2,0.0,78,3
712,169760615,hirotada,2,3.0,87,3
713,169760615,zenemon,3,2.0,80,1
714,169760615,yoshiyasu,4,1.0,78,2
715,169760615,chuubei,1,0.0,66,2
716,167718684,kinko,1,3.0,78,2
717,167718684,satsuki,2,2.0,76,2
718,167718684,umegae,3,1.0,72,2
719,167718684,mitsukuni,4,0.0,69,1
720,166024330,kinko,4,3.0,81,3
721,166024330,zenemon,1,2.0,79,2
722,166024330,umegae,2,1.0,78,2
723,166024330,hirotada,3,0.0,75,1
724,166013486,kinko,3,3.0,83,2
725,166013486,chuubei,1,2.0,82,2
726,166013486,hiroshige,2,1.0,74,3
727,166013486,mitsukuni,4,0.0,71,1
728,180872172,yoshiyasu,4,3.0,84,2
729,180872172,umegae,2,2.0,82,2
730,180872172,mitsukuni,1,1.0,81,2
731,180872172,kinko,3,0.0,79,2
732,179533510,chuubei,2,3.0,91,3
733,179533510,hirotada,3,2.0,81,3
734,179533510,zenemon,4,1.0,71,2
735,179533510,umegae,1,0.0,71,1
736,171293435,zenemon,4,3.0,91,3
737,171293435,yoshiyasu,3,2.0,78,3
738,171293435,umegae,1,1.0,75,0
739,171293435,chuubei,2,0.0,74,2
740,170814493,umegae,3,3.0,81,2
741,170814493,yoshiyasu,4,2.0,78,2
742,170814493,kinko,1,1.0,76,2
743,170814493,hirotada,2,0.0,63,1
744,170179748,umegae,3,3.0,89,3
745,170179748,zenemon,2,2.0,83,1
746,170179748,kinko,1,1.0,82,2
747,170179748,yoshiyasu,4,0.0,79,2
748,170176122,chuubei,1,3.0,82,3
749,170176122,kinko,2,2.0,75,2
750,170176122,yoshiyasu,3,1.0,74,2
751,170176122,mitsukuni,4,0.0,67,0
752,162139943,hirotada,3,3.0,80,4
753,162139943,kinko,4,2.0,79,2
754,162139943,yoshiyasu,2,1.0,77,1
755,162139943,mitsukuni,1,0.0,75,2
756,167597996,hirotada,2,3.0,92,2
757,167597996,chuubei,1,2.0,81,3
758,167597996,mitsukuni,3,1.0,81,1
759,167597996,umegae,4,0.0,71,1
760,166238832,yoshiyasu,2,3.0,84,2
761,166238832,kinko,1,2.0,78,2
762,166238832,hirotada,4,1.0,73,1
763,166238832,umegae,3,0.0,72,3
764,170836514,chuubei,3,3.0,83,3
765,170836514,hirotada,2,2.0,78,2
766,170836514,zenemon,4,1.0,78,1
767,170836514,mitsukuni,1,0.0,70,1
768,185129643,kinko,2,3.0,86,2
769,185129643,chuubei,3,2.0,83,3
770,185129643,yoshiyasu,1,1.0,67,2
771,185129643,umegae,4,0.0,65,0
772,182678573,kinko,2,3.0,82,1
773,182678573,chuubei,3,2.0,73,3
774,182678573,sasayakko,1,1.0,70,2
775,182678573,mitsukuni,4,0.0,61,2
776,182042872,chuubei,2,3.0,82,2
777,182042872,yoshiyasu,3,2.0,80,1
778,182042872,hirotada,1,1.0,77,2
779,182042872,umegae,4,0.0,72,3
780,181396896,hirotada,3,3.0,84,3
781,181396896,hiroshige,2,2.0,79,4
782,181396896,umegae,4,1.0,73,1
783,181396896,yoshiyasu,1,0.0,69,1
784,180412334,kinko,3,2.5,86,3
785,180412334,yoshiyasu,1,2.5,86,3
786,180412334,hiroshige,4,1.0,71,1
787,180412334,mitsukuni,2,0.0,69,2
788,179975176,kinko,1,3.0,85,1
789,179975176,zenemon,4,2.0,77,3
790,179975176,umegae,3,1.0,77,1
791,179975176,yoshiyasu,2,0.0,70,2
792,179972640,hirotada,3,3.0,84,0
793,179972640,chuubei,2,2.0,78,4
794,179972640,zenemon,1,1.0,72,3
795,179972640,umegae,4,0.0,67,1
796,179497914,umegae,3,3.0,79,2
797,179497914,mitsukuni,4,2.0,76,3
798,179497914,chuubei,2,1.0,75,2
799,179497914,hirotada,1,0.0,71,1
800,179488357,chuubei,3,3.0,80,3
801,179488357,kinko,4,2.0,76,2
802,179488357,hirotada,1,1.0,74,3
803,179488357,umegae,2,0.0,65,1
804,179480631,kinko,2,3.0,91,3
805,179480631,hirotada,4,2.0,78,2
806,179480631,zenemon,1,1.0,67,2
807,179480631,umegae,3,0.0,66,3
808,176356597,yoshiyasu,3,3.0,88,3
809,176356597,chuubei,1,2.0,83,3
810,176356597,hirotada,4,1.0,79,1
811,176356597,umegae,2,0.0,75,1
812,175829914,hirotada,4,3.0,82,2
813,175829914,chuubei,1,2.0,79,2
814,175829914,satsuki,2,1.0,76,3
815,175829914,kinko,3,0.0,71,1
816,175730367,zenemon,1,3.0,80,2
817,175730367,yoshiyasu,3,2.0,79,2
818,175730367,sasayakko,4,1.0,79,1
819,175730367,hirotada,2,0.0,77,2
820,175218898,mitsukuni,4,3.0,81,2
821,175218898,hirotada,3,2.0,80,1
822,175218898,chuubei,1,1.0,76,3
823,175218898,yoshiyasu,2,0.0,71,1
824,175211077,kinko,3,3.0,84,2
825,175211077,yoshiyasu,2,2.0,81,3
826,175211077,hirotada,4,0.5,66,1
827,175211077,chuubei,1,0.5,66,1
828,175217864,chuubei,4,3.0,85,4
829,175217864,kinko,3,2.0,78,2
830,175217864,hirotada,2,1.0,77,1
831,175217864,yoshiyasu,1,0.0,75,2
832,175114868,kinko,2,3.0,86,4
833,175114868,chuubei,3,2.0,79,2
834,175114868,yoshiyasu,1,1.0,73,2
835,175114868,mitsukuni,4,0.0,68,1
836,174963015,hirotada,2,3.0,81,3
837,174963015,zenemon,3,2.0,77,2
838,174963015,yoshiyasu,4,1.0,75,2
839,174963015,satsuki,1,0.0,67,1
840,174967891,umegae,3,3.0,90,4
841,174967891,hirotada,1,2.0,87,2
842,174967891,chuubei,2,1.0,78,2
843,174967891,kinko,4,0.0,68,0
844,174712662,kinko,1,3.0,85,2
845,174712662,hirotada,2,2.0,81,2
846,174712662,umegae,3,1.0,70,2
847,174712662,mitsukuni,4,0.0,70,1
848,174700769,kinko,2,3.0,79,3
849,174700769,hirotada,4,2.0,79,1
850,174700769,hiroshige,1,1.0,69,2
851,174700769,chuubei,3,0.0,67,1
852,174405613,satsuki,2,3.0,79,3
853,174405613,kinko,4,2.0,73,1
854,174405613,hirotada,3,1.0,72,1
855,174405613,zenemon,1,0.0,68,3
856,173912267,zenemon,4,3.0,83,1
857,173912267,kinko,1,2.0,76,2
858,173912267,chuubei,3,1.0,75,2
859,173912267,hirotada,2,0.0,72,2
860,173362798,zenemon,3,3.0,84,2
861,173362798,hiroshige,1,2.0,81,4
862,173362798,hirotada,4,1.0,75,1
863,173362798,yoshiyasu,2,0.0,73,2
864,171507840,chuubei,3,3.0,85,5
865,171507840,kinko,1,2.0,85,2
866,171507840,hirotada,2,1.0,70,1
867,171507840,zenemon,4,0.0,61,1
868,170431054,yoshiyasu,4,3.0,84,3
869,170431054,umegae,3,2.0,77,2
870,170431054,hirotada,1,0.5,71,2
871,170431054,chuubei,2,0.5,71,2
872,170434830,yoshiyasu,4,3.0,84,2
873,170434830,hirotada,3,2.0,76,2
874,170434830,zenemon,2,1.0,74,1
875,170434830,kinko,1,0.0,72,2
876,170399885,zenemon,2,3.0,75,4
877,170399885,yoshiyasu,3,1.5,74,2
878,170399885,mitsukuni,1,1.5,74,2
879,170399885,satsuki,4,0.0,73,3
880,164353758,kinko,2,3.0,86,3
881,164353758,umegae,4,2.0,82,1
882,164353758,hirotada,1,1.0,79,2
883,164353758,satsuki,3,0.0,64,2
884,163895483,kinko,1,3.0,80,3
885,163895483,satsuki,4,1.5,78,3
886,163895483,hirotada,2,1.5,78,3
887,163895483,yoshiyasu,3,0.0,64,1
888,163594296,yoshiyasu,2,3.0,82,2
889,163594296,chuubei,4,2.0,73,3
890,163594296,hirotada,1,1.0,70,1
891,163594296,satsuki,3,0.0,65,1
892,185158311,hiroshige,1,3.0,75,3
893,185158311,chuubei,4,2.0,75,2
894,185158311,kinko,3,1.0,70,2
895,185158311,mitsukuni,2,0.0,67,0
896,185143426,umegae,3,3.0,79,1
897,185143426,kinko,4,2.0,76,3
898,185143426,hiroshige,1,1.0,73,3
899,185143426,zenemon,2,0.0,73,2
900,185144191,kinko,2,3.0,84,3
901,185144191,umegae,3,2.0,78,3
902,185144191,hirotada,4,1.0,73,0
903,185144191,yoshiyasu,1,0.0,64,2
904,185120837,umegae,1,3.0,86,2
905,185120837,kinko,2,2.0,84,2
906,185120837,zenemon,4,1.0,79,3
907,185120837,yoshiyasu,3,0.0,66,2
908,185112958,chuubei,2,3.0,83,3
909,185112958,kinko,3,2.0,76,2
910,185112958,hirotada,4,1.0,75,1
911,185112958,yoshiyasu,1,0.0,73,1
912,185116483,kinko,1,3.0,88,3
913,185116483,umegae,2,2.0,74,1
914,185116483,satsuki,3,1.0,70,1
915,185116483,chuubei,4,0.0,69,2
916,181809920,kinko,3,3.0,82,2
917,181809920,chuubei,4,2.0,80,2
918,181809920,zenemon,1,1.0,72,2
919,181809920,mitsukuni,2,0.0,62,1
920,180880295,kinko,4,3.0,90,3
921,180880295,umegae,1,2.0,79,3
922,180880295,zenemon,2,1.0,75,2
923,180880295,satsuki,3,0.0,66,1
924,179729523,umegae,3,3.0,86,3
925,179729523,chuubei,1,2.0,75,4
926,179729523,hirotada,2,1.0,74,2
927,179729523,yoshiyasu,4,0.0,71,1
928,176339820,hirotada,2,3.0,85,2
929,176339820,satsuki,4,2.0,82,4
930,176339820,yoshiyasu,3,1.0,79,3
931,176339820,zenemon,1,0.0,72,2
932,176056281,chuubei,1,3.0,82,4
933,176056281,kinko,3,2.0,82,2
934,176056281,hirotada,2,1.0,80,2
935,176056281,mitsukuni,4,0.0,64,1
936,174767997,hirotada,1,3.0,85,2
937,174767997,umegae,3,2.0,79,2
938,174767997,kinko,2,1.0,72,3
939,174767997,zenemon,4,0.0,70,1
940,174516763,hirotada,3,2.5,90,3
941,174516763,yoshiyasu,2,2.5,90,3
942,174516763,kinko,4,1.0,73,2
943,174516763,zenemon,1,0.0,68,2
944,174350597,hirotada,2,3.0,91,2
945,174350597,kinko,3,2.0,81,1
946,174350597,zenemon,1,1.0,74,3
947,174350597,chuubei,4,0.0,69,3
948,170074567,mitsukuni,3,3.0,92,3
949,170074567,hirotada,4,2.0,86,3
950,170074567,kinko,2,1.0,71,2
951,170074567,zenemon,1,0.0,60,0
952,168122493,hirotada,1,3.0,78,3
953,168122493,kinko,4,2.0,75,1
954,168122493,mitsukuni,3,1.0,68,0
955,168122493,zenemon,2,0.0,65,2
956,168413366,hirotada,4,3.0,79,0
957,168413366,umegae,1,2.0,78,3
958,168413366,yoshiyasu,2,1.0,76,3
959,168413366,kinko,3,0.0,76,2
960,170121801,chuubei,2,3.0,82,2
961,170121801,yoshiyasu,3,2.0,81,4
962,170121801,mitsukuni,1,1.0,78,2
963,170121801,hirotada,4,0.0,74,0
964,170115528,chuubei,3,3.0,89,4
965,170115528,kinko,4,1.5,77,1
966,170115528,hirotada,2,1.5,77,1
967,170115528,sasayakko,1,0.0,57,1
968,167990519,kinko,4,3.0,91,1
969,167990519,umegae,3,2.0,79,2
970,167990519,chuubei,1,1.0,77,3
971,167990519,hirotada,2,0.0,70,1
972,167228343,hirotada,1,3.0,81,3
973,167228343,umegae,2,2.0,76,3
974,167228343,chuubei,3,1.0,76,2
975,167228343,yoshiyasu,4,0.0,71,1
976,165580659,kinko,2,3.0,80,2
977,165580659,sasayakko,3,2.0,79,2
978,165580659,mitsukuni,1,1.0,77,1
979,165580659,yoshiyasu,4,0.0,72,2
980,165181295,kinko,3,3.0,88,3
981,165181295,hirotada,2,2.0,79,3
982,165181295,yoshiyasu,4,1.0,76,2
983,165181295,umegae,1,0.0,76,1
984,165186133,kinko,3,3.0,82,2
985,165186133,yoshiyasu,4,2.0,80,1
986,165186133,mitsukuni,1,1.0,73,1
987,165186133,umegae,2,0.0,64,2
988,165173188,hiroshige,1,3.0,81,4
989,165173188,kinko,3,2.0,81,2
990,165173188,yoshiyasu,4,1.0,77,2
991,165173188,satsuki,2,0.0,73,1
992,163324437,hirotada,1,3.0,89,3
993,163324437,kinko,3,2.0,78,2
994,163324437,chuubei,4,1.0,71,2
995,163324437,sasayakko,2,0.0,69,1
996,184718048,yoshiyasu,4,3.0,81,3
997,184718048,hiroshige,1,2.0,80,2
998,184718048,mitsukuni,2,1.0,70,1
999,184718048,kinko,3,0.0,68,1
1000,184702867,yoshiyasu,2,3.0,84,2
1001,184702867,kinko,1,2.0,78,3
1002,184702867,satsuki,4,1.0,77,1
1003,184702867,zenemon,3,0.0,75,1
1004,184708874,kinko,3,3.0,84,2
1005,184708874,hiroshige,1,2.0,75,2
1006,184708874,satsuki,4,1.0,74,2
1007,184708874,mitsukuni,2,0.0,73,3
1008,184681178,yoshiyasu,2,3.0,83,3
1009,184681178,kinko,3,2.0,80,3
1010,184681178,mitsukuni,4,1.0,79,2
1011,184681178,hirotada,1,0.0,67,1
1012,184682815,umegae,2,3.0,87,3
1013,184682815,hiroshige,3,2.0,82,2
1014,184682815,satsuki,4,1.0,71,1
1015,184682815,yoshiyasu,1,0.0,70,2
1016,183453733,kinko,2,3.0,84,1
1017,183453733,sasayakko,3,2.0,79,1
1018,183453733,zenemon,4,1.0,77,3
1019,183453733,yoshiyasu,1,0.0,73,3
1020,183321571,chuubei,4,3.0,81,2
1021,183321571,hirotada,3,2.0,77,3
1022,183321571,hiroshige,2,1.0,74,2
1023,183321571,umegae,1,0.0,66,0
1024,185148021,hirotada,3,3.0,75,3
1025,185148021,hiroshige,2,2.0,74,3
1026,185148021,kinko,1,1.0,74,2
1027,185148021,yoshiyasu,4,0.0,72,2
1028,185133828,hirotada,1,3.0,82,2
1029,185133828,mitsukuni,4,2.0,78,2
1030,185133828,hiroshige,3,1.0,73,2
1031,185133828,zenemon,2,0.0,65,1
1032,184970911,chuubei,2,3.0,83,3
1033,184970911,kinko,1,2.0,80,3
1034,184970911,hirotada,3,1.0,78,2
1035,184970911,sasayakko,4,0.0,68,1
1036,184704490,yoshiyasu,3,3.0,81,2
1037,184704490,mitsukuni,1,2.0,78,2
1038,184704490,sasayakko,4,1.0,77,3
1039,184704490,umegae,2,0.0,75,1
1040,184697024,yoshiyasu,3,3.0,83,2
1041,184697024,hirotada,4,2.0,79,2
1042,184697024,satsuki,2,1.0,73,1
1043,184697024,kinko,1,0.0,72,3
1044,184697662,umegae,3,3.0,86,3
1045,184697662,kinko,2,2.0,85,4
1046,184697662,hirotada,4,1.0,77,2
1047,184697662,zenemon,1,0.0,73,2
1048,184085535,satsuki,4,3.0,89,3
1049,184085535,kinko,3,2.0,83,2
1050,184085535,hirotada,1,1.0,82,2
1051,184085535,umegae,2,0.0,78,2
1052,184087822,mitsukuni,2,3.0,82,2
1053,184087822,chuubei,3,2.0,81,3
1054,184087822,zenemon,1,1.0,75,2
1055,184087822,umegae,4,0.0,75,0
1056,184050314,chuubei,1,3.0,85,3
1057,184050314,yoshiyasu,2,2.0,76,2
1058,184050314,hiroshige,3,1.0,75,2
1059,184050314,hirotada,4,0.0,69,1
1060,184998471,zenemon,3,3.0,85,3
1061,184998471,mitsukuni,2,2.0,83,3
1062,184998471,hirotada,4,1.0,73,1
1063,184998471,yoshiyasu,1,0.0,70,1
1064,163838038,chuubei,2,3.0,80,1
1065,163838038,hirotada,1,2.0,77,2
1066,163838038,yoshiyasu,3,1.0,65,2
1067,163838038,zenemon,4,0.0,60,2
1068,180245586,chuubei,2,3.0,93,5
1069,180245586,hirotada,1,2.0,79,3
1070,180245586,kinko,4,1.0,75,2
1071,180245586,umegae,3,0.0,67,2
1072,163239940,hiroshige,2,3.0,81,2
1073,163239940,hirotada,4,2.0,77,1
1074,163239940,kinko,3,1.0,74,3
1075,163239940,mitsukuni,1,0.0,74,2
1076,184998594,chuubei,4,3.0,87,4
1077,184998594,kinko,3,2.0,77,3
1078,184998594,yoshiyasu,2,1.0,73,1
1079,184998594,hirotada,1,0.0,72,2
1080,182479363,chuubei,3,3.0,89,4
1081,182479363,hirotada,2,2.0,80,2
1082,182479363,kinko,1,1.0,75,3
1083,182479363,yoshiyasu,4,0.0,73,1
1084,175281033,zenemon,4,3.0,87,3
1085,175281033,kinko,3,2.0,86,1
1086,175281033,yoshiyasu,2,1.0,81,1
1087,175281033,umegae,1,0.0,74,2
1088,167602048,yoshiyasu,1,3.0,85,3
1089,167602048,kinko,2,2.0,81,1
1090,167602048,chuubei,4,1.0,80,2
1091,167602048,zenemon,3,0.0,65,1
1092,167591469,kinko,1,3.0,89,3
1093,167591469,hirotada,4,2.0,80,2
1094,167591469,chuubei,3,1.0,76,4
1095,167591469,yoshiyasu,2,0.0,74,2
1096,181753647,hirotada,3,3.0,81,3
1097,181753647,kinko,2,2.0,74,2
1098,181753647,zenemon,1,1.0,74,1
1099,181753647,mitsukuni,4,0.0,63,1
1100,165586464,kinko,3,3.0,88,2
1101,165586464,yoshiyasu,4,2.0,85,2
1102,165586464,hirotada,2,1.0,81,1
1103,165586464,umegae,1,0.0,76,2
1104,180665370,chuubei,4,3.0,84,4
1105,180665370,satsuki,1,2.0,78,3
1106,180665370,kinko,2,1.0,76,1
1107,180665370,umegae,3,0.0,69,0
1108,180202549,yoshiyasu,4,3.0,85,2
1109,180202549,kinko,3,2.0,80,1
1110,180202549,zenemon,1,1.0,78,2
1111,180202549,hiroshige,2,0.0,62,2
1112,177297649,kinko,2,3.0,88,3
1113,177297649,sasayakko,1,2.0,76,3
1114,177297649,yoshiyasu,4,1.0,76,1
1115,177297649,hirotada,3,0.0,69,0
1116,176806922,kinko,2,3.0,85,3
1117,176806922,yoshiyasu,3,2.0,82,1
1118,176806922,umegae,1,1.0,66,0
1119,176806922,chuubei,4,0.0,63,3
1120,172010911,hirotada,4,3.0,85,3
1121,172010911,zenemon,2,2.0,78,3
1122,172010911,yoshiyasu,3,1.0,77,1
1123,172010911,chuubei,1,0.0,74,2
1124,171296811,kinko,2,3.0,87,3
1125,171296811,yoshiyasu,1,2.0,78,3
1126,171296811,hiroshige,3,1.0,71,2
1127,171296811,hirotada,4,0.0,60,2
1128,164104820,yoshiyasu,1,3.0,84,2
1129,164104820,umegae,2,2.0,83,2
1130,164104820,hiroshige,3,1.0,74,2
1131,164104820,hirotada,4,0.0,67,2
1132,175800234,satsuki,4,3.0,80,3
1133,175800234,kinko,2,2.0,78,2
1134,175800234,chuubei,3,1.0,77,2
1135,175800234,hirotada,1,0.0,72,0
1136,169939127,hirotada,4,3.0,82,3
1137,169939127,umegae,3,2.0,75,0
1138,169939127,kinko,2,1.0,74,1
1139,169939127,mitsukuni,1,0.0,65,3
1140,175231032,yoshiyasu,1,3.0,82,2
1141,175231032,hirotada,2,2.0,77,4
1142,175231032,umegae,3,1.0,75,1
1143,175231032,kinko,4,0.0,65,2
